Unnamed: 0,id,user_name,post_message,num_like_post,num_comment_post,num_share_post,label,user_name_labelEncoder,user_name_freq
1350,1351,8d954b5d1c1e4b813754d68a2d1c5f26,"Đâu nhất_thiết cứ phải cao_đẳng , đại_học ? Nếu xét lực học và điều_kiện không cho_phép , các em nên có hướng đi khác tốt hơn để tránh mất thời_gian , tiền_bạc . [ < URL > ] ( < URL > )",0,0,0.0,0,2248,1
2704,2705,8e0dba6f90fa31c99bf1539115d4cb2a,"TRỰC_TIẾP : CHỌN NGÀNH HỌC TƯƠNG_LAI - KHỐI NGÀNH KHOA_HỌC XÃ HỘI-NHÂN VĂN - P2 Ngày 12.3 , Báo Thanh_Niên tổ_chức buổi thứ 9 chương_trình tư_vấn trực_tuyến truyền_hình về chủ_đề “ Chọn ngành học tương_lai với khối ngành Khoa_học xã hội-Nhân văn ” . Chương_trình được phát_sóng các kênh : < URL > ; < URL > và YouTube Báo Thanh_Niên . # TưVấnMùaThi # ChọnNgànhHọcChoTươngLai # ThiTHPTQuốcGia # TuyểnSinh 2020 # Tiếpsứcmùathi # Truyềnhìnhtrựctuyến",66,15,25.0,0,2257,1
3346,3347,749cc09dde92b53f77526d0e9ce2de20,Đường Nhuệ tiếp_tục bị truy_cứu trong vụ án thứ hai Hiện cơ_quan Cảnh_sát điều_tra Công_an Thành_phố Thái_Bình tiếp_tục mở_rộng vụ án liên_quan tới giang_hồ Đường Nhuệ .,68,12,2.0,0,1867,1
2124,2125,70a149e433119b48d47be21d7952e692,Hỗ_trợ doanh_nghiệp vượt qua đại_dịch Covid-19 : Bao_nhiêu là đủ ?,2,0,0.0,0,3120,42
3565,3566,fae0794eace7c29e6f6db23c57c3fbfd,"Ngày 2/7/2020 , khách_sạn Hà_Nội Golden_Lake bên hồ Giảng_Võ sẽ chính_thức khai_trương . Nhân_dịp này ông Nguyễn_Hữu_Đường , Tổng_Giám_đốc Công_ty TNHH Hoà_Bình đã dành cho PV Tiền_Phong cuộc trao_đổi về khách_sạn dát vàng có_một_không_hai này .",22,0,1.0,0,3692,1
4950,578,-3413974553538971136,"42 ca xét_nghiệm của Hải_Phòng đã có kết_quả âm_tính ! Thông_tin từ cuộc họp trực_tuyến của UBND thành_phố về phòng_chống dịch_bệnh Covid-19 chiều nay 9/3 , Giám_đốc Sở Y_tế Phạm_Thu_Xanh cho biết , đối_với 24 trường_hợp cùng đi trên chuyến bay VN0054 với bệnh_nhân số 17 , đã về Hải_Phòng sinh_sống , du_lịch , công_tác , đều đã có kết_quả âm_tính . Ngoài_ra , 2 người khách du_lịch đến Cát_Bà ( quốc_tịch Đức ) và 16 người có liên_quan đến bệnh_nhân số 30 quốc_tịch Anh ( hiện đang điều_trị ... tại Huế , từng đến du_lịch Cát_Bà ngày 5/3 ) đều đã có kết_quả xét_nghiệm âm_tính . Như_vậy , 42 ca xét_nghiệm của Hải_Phòng đều đã có kết_quả âm_tính . Hiện còn 7 trường_hợp liên_quan đến bệnh_nhân số 30 đang được tiếp_tục cách_ly theo_dõi chờ kết_quả xét_nghiệm . Ảnh : Giám_đốc Sở Y_tế thông_tin tin_vui này tới người_dân thành_phố tại cuộc họp trực_tuyến chiều nay Xem thêm",6100,1100,3200.0,0,54,2
5091,719,-3533482413411831808,"Huyện Hớn_Quản , tỉnh Bình_Phước đã bỏ_phiếu , quyết_định miễn_nhiệm_chức Phó Chủ_tịch HĐND huyện Hớn_Quản cùng tư_cách đại_biểu HĐND huyện với ông Lưu_Văn_Thanh . Ông Lưu_Văn_Thanh - nguyên Phó Chủ_tịch HĐND huyện Hớn_Quản là người đã phản_ứng , văng_tục khi bị đo thân_nhiệt tại chốt kiểm_dịch tại thị_xã Bình_Long vào sáng 3/4 .",1,0,0.0,0,2872,7
3014,3015,64fa19b8a2f1f8be328384c4d74931b8,"Hôm_nay là 3 buổi sáng liên_tiếp , Bản tin phát lúc 6h sáng của Bộ Y_tế về tình_hình dịch COVID-19 không ghi_nhận có ca bệnh mắc mới COVID-19 nào được ghi_nhận . Hiện Việt_Nam vẫn đang có 245 ca mắc ( tính đến 18h chiều ngày 6/4 ) , trong đó 95 ca đã được công_bố khỏi bệnh / xuất_viện .",22273,454,771.0,0,1641,1
1150,1151,fd9802ac1d3ff624f04c8c2fb164ab38,"Nhà_máy Lix_Bình_Dương để nguyên_liệu sản_xuất ngoài_trời , khi mưa xuống bị nước cuốn trôi gây ô_nhiễm suối với hàm_lượng COD vượt quy_chuẩn 121 lần .",6,0,0.0,0,3665,1
4825,453,2184427389792466944,"Ngày 20-5 , chính_quyền xã An_Bình , huyện Kiến_Xương , tỉnh Thái_Bình đã phải tổ_chức lại đại_hội Đảng_bộ nhiệm_kỳ 2020-2025 do có phiếu bầu gian_lận làm sai_lệch kết_quả bầu Ban_chấp_hành Đảng_bộ xã trong chương_trình đại_hội trước đó .",108,92,26.0,0,718,7
2034,2035,3c784fb795a8bb8cfa3371e60ca3aecc,"ĐỔ CHO EM TRÀN BÌNH CHO EM CHỊ ƯIIII Giá xăng ngày 29/3 dự_kiến giảm mạnh theo xu_hướng của giá thế_giới . Theo tính_toán , xăng E5 RON 92 có_thể giảm 4.200-4.500 đồng / lít , xuống dưới 12.000 đồng / lít . Theo kế_hoạch , chiều 30/3 mới đến kỳ điều_chỉnh giá bán_lẻ xăng_dầu . Tuy_nhiên , một quan_chức Bộ Công_Thương xác_nhận với < URL > việc điều_chỉnh giá sẽ diễn ra sớm hơn một ngày , tức vào chiều 29/3 .... "" Việc điều_chỉnh giá bán_lẻ các mặt_hàng xăng_dầu sớm hơn một ngày nhằm thực_hiện theo đúng tinh_thần chỉ_đạo của Thủ_tướng , hỗ_trợ doanh_nghiệp và người_dân "" , vị này nói . Dữ_liệu từ Bộ Công_Thương cho biết giá xăng thành_phẩm bình_quân trên thị_trường Singapore cập_nhật đến ngày 26/3 giảm mạnh so với kỳ tính giá ngày 15/3 . Giá xăng E5 RON 92 trung_bình 24,30 USD / thùng , xăng RON 95 là 25,24 USD / thùng , cùng giảm 50% so với kỳ trước . Giá dầu cũng giảm mạnh , riêng dầu_hoả có ngày xuống mức chỉ 25,35 USD / thùng . Trao_đổi với < URL > , lãnh_đạo một doanh_nghiệp đầu_mối xăng_dầu ở < URL > cho biết giá xăng thế_giới đang giảm mạnh do ảnh_hưởng của dịch Covid-19 . Vị này dự_báo giá xăng trong nước thay_đổi theo xu_hướng giá của thị_trường xăng thế_giới . Cụ_thể , giá xăng E5 RON 92 có khả_năng giảm 4.200-4.500 đồng / lít , trong khi xăng RON 95 giảm 4.500-4.800 đồng / lít . Dầu_hoả được dự_đoán giảm 3.000-3.300 đồng / lít ; dầu_diesel giảm 2.000-2.500 đồng / lít ; dầu mazut giảm 1.400-1.600 đồng / kg . Các chuyên_gia nhận_định cơ_quan quản_lý sẽ không tác_động nhiều đến quỹ bình_ổn xăng_dầu và giá mặt_hàng xăng_dầu sẽ giảm mạnh . Nếu đúng như dự_báo , giá xăng E5 RON 92 sẽ xuống dưới mức 12.000 đồng / lít và là lần thứ 5 liên_tiếp giá xăng trong nước giảm . Trong lần gần nhất giá xăng_dầu được điều_chỉnh là ngày 15/3 , liên Bộ Tài_chính - Công_Thương đã quyết_định điều_chỉnh giảm_giá các mặt_hàng xăng_dầu . Hiện_tại , giá xăng trong nước đang ở mức thấp nhất kể từ tháng 8/2016 theo : ZING Xem thêm",68000,8800,9700.0,0,1078,1
2584,2585,a9314e9fdceb0931c2905b5bddfd60c4,"TPBank là ngân_hàng có quy_mô tài_sản nhỏ , thế mạnh là cho vay mua nhà và mua xe , tính tới thời_điểm 31.3.2020 , tổng nợ xấu của TPBank tăng xấp_xỉ 53% từ hơn 1235 tỉ đồng lên khoảng 1.883 tỉ đồng .",12,2,1.0,0,2599,1
3211,3212,be8832657afeb3053f33a8aae4c72162,Phê_chuẩn EVFTA - cú hích cho nền kinh_tế,1,0,0.0,0,2858,1
4832,460,-4024059823917466112,"💞🇻🇳 Công_khai đối_tượng khó_khăn được hưởng gói hỗ_trợ 62.000 tỷ đồng . 🔖 “ Do đây là tiền từ ngân_sách , nên cả xã_hội sẽ giám_sát và cơ_quan_chức_năng sẽ xử_lý rất nghiêm vi_phạm trục_lợi chính_sách này nếu phát_hiện . Việc hỗ_trợ phải triển_khai nhanh nhất . Đối_tượng lao_động tự_do là nhóm đối_tượng khó_khăn nhất , đang cần hỗ_trợ trong thời_điểm này . Vì_vậy , khuyến_khích TP Hồ_Chí_Minh và Hà_Nội thực_hiện hỗ_trợ lao_động tự_do trước ngày 30/4 ” , Bộ_trưởng Đào_Ngọc_Dung khẳng_định .",3,0,0.0,0,75,8
4996,624,6511862079676998656,"Chủ_tịch tỉnh Thái_Bình lên_tiếng về việc "" bảo_kê , chống lưng "" đối_với băng_nhóm khét_tiếng Đường ' Nhuệ '",78,30,8.0,0,1643,1
4255,4256,6461e748ae05e95f53c2b07fc77cb647,"Việt_Nam 53 ca nhiễm , diễn_biến phức_tạp vì bệnh_nhân 34 | Bản tin về virus corona ngày 14.3.2020 Bản tin về virus corona của Báo Thanh_Niên trực_tiếp lúc 19 giờ trên < URL > , kênh YouTube Báo Thanh_Niên , facebook Báo Thanh_Niên và trang Báo Thanh_Niên trên mạng xã_hội Lotus . Ngày 14.3.2020 có các thông_tin đáng chú_ý : Diễn_biến phức_tạp về Covid-19 tại Việt_Nam và thế_giới ; Việt_Nam ngừng nhập_cảnh với người đến từ Anh và khối Schengen ; thực_hư chuyện bệnh_nhân thứ 21 có vợ_bé , con_riêng … . Bản tin sẽ kết_nối với nhà_báo Trọng_Kha - Trưởng ban quốc_tế Báo Thanh_Niên - đang có_mặt tại Anh để có thêm thông_tin về tình_hình đại_dịch Covid-19 ở châu_âu # Covid 19 # corona # viruscorona # virútcorona # nCoV # viêmphổiVũHán # BảntinCorona",601,50,106.0,0,1625,65
4611,239,-8861525987804944384,https://kinhdoanhvaphattrien.vn/cong-ty-bien-dong-va-bai-toan-xuat-khau-ca-tra-ra-thi-truong-toan-cau.html,4,0,0.0,0,206,1
795,796,82e3d8c480e5186f7f3be65111cae54a,Cập_nhật về Covid-19 tính đến 9h15 ngày 4/3/2020 .,6110,173,422.0,0,2081,1
2219,2220,00b7cc1caee4f5a64def0a405f28a4dc,"Hoa_hậu Mai_Phương_Thuý đăng_đàn KHEN "" lông dân "" Trần_Đình_Long thế_này thì còn gì bằng nữa : ) . Anh Long hôm_nay nổ mũi mất thoai .",4,3,0.0,0,231,1
4502,130,-2699651475793511936,Trung Quốc hiện nay sát người nằm ngổn ngang do dịch bệnh Corona_Virus . Việt Nam sẽ là kế tiếp chúc may mắn 🙏🌹🙏,187,275,3200.0,1,40,1
1436,1437,be731ff33ba98ac5ed805a6936b0af1f,"[ LIVESTREAM ] BẢN TIN VIRUS CORONA LÚC 19H NGÀY 21/03/2020 BÁO THANH_NIÊN TRÊN LOTUS Các thông_tin mới và đầy_đủ nhất về diễn_biến của Virus Corona sẽ được trực_tiếp lúc 19 giờ trên Báo Thanh_Niên trên mạng xã_hội Lotus . Hôm_nay bản tin có những tin chính sau : 1 . Tất_cả người nhập_cảnh vào Việt_Nam đều phải cách_ly ; 2 . Singapore ghi_nhận 2 ca tử_vong đầu_tiên ; 3 . Toàn_cầu hơn 270.000 ca nhiễm Covid-19 ; 4 . Kỳ thi lớp 10 < URL > dự_kiến vào ngày 17.7 ; 5 . Toàn_cầu có hơn 11.000 ca tử_vong vì Covid-19 , Ý ghi_nhận ' kỷ_lục buồn ' 600 người chết / ngày ♻️ Cập_nhật ngay những tin_tức mới nhất về Covid-19 tại : < URL > hoặc Tải app Lotus để nhận ngay tin_tức nóng nhất < URL > ♻️ Hãy kiểm_tra kiến_thức của bản_thân , bạn đã làm đúng , hiểu đúng bằng loạt bài test mỗi ngày : < URL > # LaChanVirusCorona # VirusCorona # Lotus # VCCorp",103,1,2.0,0,2856,1
1710,1711,e06f55afeb7581e780ead8bd0f70a3b4,"TOANG : Thanh_tra Chính_phủ kiến_nghị Thủ_tướng Chính_phủ chỉ_đạo Bộ Công_an điều_tra , xác_minh , xử_lý theo quy_định của pháp_luật đối_với những vi_phạm có dấu_hiệu hình_sự tại dự_án đầu_tư cải_tạo , mở_rộng nhà_máy phân_đạm Hà_Bắc .",17,1,1.0,0,1973,1
1743,1744,1b9088925fbb0158e0f5786eba2ae8c3,"Sau khi chủ_tịch Quảng hù kiện những_ai bóc phốt Bphone B86 , nhất_là những anti dai như đỉa đói . Thì làn_sóng bóc phốt không_những giảm mà_còn tăng thêm . Hơn_nữa , những người từng là fan trung_thành của Chủ_tịch Quảng cũng tự diễn_biến , tự chuyển_hoá , bóc phốt điên_đảo luôn . Mua cái điện_thoại gần chục củ , đụng vào là treo cứng_ngắc ( coi clip sẽ rõ ) , thiệt sự là kiên_nhẫn lắm mới không đem đi đập .",13,15,0.0,1,626,1
3141,3142,808e278b22ec6b96f2faf7447d10cd8e,"Kiểm_tra địa_chỉ IP , kiểm_tra website phishing , phòng_chống tấn_công giả_mạo email và kiểm_tra lộ lọt thông_tin tài_khoản là 4 công_cụ hữu_ích đang được Trung_tâm Giám_sát an_toàn không_gian mạng quốc_gia cung_cấp miễn_phí tại : < URL >",13,1,5.0,0,2042,64
1680,1681,ccfc5df93bca64a0eb0a38015d711b29,"Dịch COVID-19 khiến năm_học 2 < PHONE > phải kéo_dài hơn mọi năm , học_sinh phải đi học vào mùa hè oi nóng . Không ít phụ_huynh đề_xuất , ngành giáo_dục nên sắp_xếp để học_sinh tựu_trường muộn hơn , tăng thời_gian nghỉ_hè cho các em .",21,0,1.0,0,3024,1
200,201,9cde00982eab3ab7f8856f3c13cce0c2,"- Số ca dương_tính với COVID-19 ở Việt_Nam tiếp_tục tăng nhanh , lên tổng_số 30 ca . Nguồn lây_nhiễm chính vẫn từ trên chuyến bay VN0054 - Các sân_bay tại Việt_Nam đang tăng_cường ngăn_chặn dịch_bệnh như_thế_nào ? - Tình_hình bên trong khu cách_ly những trường_hợp nguy_cơ liên_quan đến ca nhiễm thứ 17 hiện ra sao ? Hình_ảnh độc_quyền từ bên trong khu cách_ly do người_dân Trúc_Bạch cung_cấp cho VTV24 - Thêm nhiều nước ghi_nhận ca nhiễm COVID-19 và ban_bố tình_trạng khẩn_cấp . Thông_tin có trong Bản tin Toàn_cảnh phòng_chống dịch COVID-19 ngày 8/3/2020 .",29302,50,4079.0,0,2451,1
1229,1230,30f147e9537cb71e1ec43df83b1a13f3,"Cần cảnh_giác để kịp_thời ứng_phó với hành_vi thông_qua hợp_tác kinh_tế để thực_hiện âm_mưu chiếm đất , xâm_phạm an_ninh , quốc_phòng của nước ta . Tuy_vậy cần giữ “ đầu lạnh ” để nhận_biết ranh_giới giữa mở_rộng và hạn_chế đầu_tư nước_ngoài . Mọi thái_quá phía nào cũng sẽ bất_lợi cho đất_nước trong thế_giới hiện_đại . [ < URL > ] ( < URL > )",7,0,1.0,0,917,10
2541,2542,0aa740a1c99fb9285fb1090eb08d1bfe,"Sau khi tất_cả tài_khoản mạng xã_hội của người được cho dương_tính với Covid-19 bị khoá , hàng trăm tài_khoản giả_mạo được tạo ra nhằm mục_đích trục_lợi . Ngày 6/3 , Chủ_tịch Hà_Nội Nguyễn_Đức_Chung cho biết Bệnh_viện Bệnh Nhiệt_đới Trung_ương vừa ghi_nhận một trường_hợp ở Hà_Nội dương_tính với Covid-19 , tên N.H.N. ( 26 tuổi , làm quản_lý khách_sạn , ở 125 Trúc_Bạch , phường Trúc_Bạch , Ba_Đình , Hà_Nội ) . Cô gái này khởi_phát bệnh hôm 29/2 . Đến 18h ngày 5/3 , cô này vào viện . Cộng_đồng mạng rất bức_xúc việc N.H.N không khai_báo y_tế lúc vừa từ vùng dịch trở về đã truy_tìm các tài_khoản mạng xã_hội của cô để tấn_công . Lợi_dụng tâm_lý này , nhiều trang Facebook cá_nhân giả_mạo cô gái nhiễm Covid-19 được tạo ra để cộng_đồng mạng chửi_bới . Đa_phần tài_khoản được tạo vài phút sau khi danh_tính bệnh_nhân được tiết_lộ . Hình_ảnh , thông_tin được sao_chép từ tài_khoản chính chủ đã bị khoá trước đó . Thậm_chí , một_số tài_khoản còn lên_tiếng xin_lỗi thay cho cô gái vì đã không tự_ý_thức cách_ly khi từ vùng dịch trở về . Nhiều người vẫn cho rằng đây là tài_khoản thật và bình_luận chửi_bới . Mục_đích của việc tạo ra các trang giả_mạo này là câu like và tăng tương_tác để bán lại tài_khoản . Ước_tính , mỗi tài_khoản giả_mạo có từ 10.000 người theo_dõi sẽ có_giá 200.000-500.000 đồng . Trước đó , tài_khoản Instagram của cô gái nhiễm Covid-19 cũng bị cộng_đồng mạng tấn_công . Trong chưa đầy 1 giờ , hàng nghìn người đã bình_luận vào các bài đăng của người được cho là N.H.N. Bức ảnh gần nhất của tài_khoản trên được đăng cách đây 2 ngày tại London , Anh . Bức ảnh nhận được 14.000 bình_luận từ cộng_đồng mạng . Ngay sau đó , tài_khoản Instagram này cũng bị khoá . Tuy_nhiên , hàng trăm tài_khoản giả_mạo khác cũng được tạo mới để câu_kéo người dùng vào chửi_bới . Ngoài_ra , một quán bar tại Hà_Nội cũng phải lên_tiếng đính_chính việc ca nhiễm Covid-19 thứ 17 từng đến quán này . "" Xin thông_báo trong tối_ngày hôm_nay trên mạng xã_hội xuất_hiện bức ảnh kèm thông_tin nữ bệnh_nhân nhiễm Covid-19 đã từng có_mặt tại quán trong thời_gian gần đây . Chúng_tôi xin khẳng_định bức ảnh trên không phải được chụp tại quán và thông_tin trên hoàn_toàn vô_căn_cứ "" , quán bar này viết trên Facebook . Trước đó , nhiều tin_đồn thất_thiệt liên_quan đến dịch Covid-19 được lan_truyền trên mạng . Gần nhất_là vụ_việc xảy ra tại Hà_Tĩnh ngày 3/3 . P.T.D.A ( 25 tuổi ) viết trên Facebook cá_nhân : “ Toang rồi Hà_Tĩnh ạ . Nghe_nói em_trai sốt cách_ly . Ai mà đi đám_cưới ở tầng 1 BMC ngày 1/3 thì có_lẽ tự_giác đi kiểm_tra cấy cho xã_hội an_toàn chứ 1 đám_cưới mấy trăm khách xong còn về tiếp_xúc với biết_bao_nhiêu người . Nhanh lắm mọi người ạ ” . Ngay sau đó , A bị công_an mời lên làm_việc và bị phạt hành_chính 10 triệu đồng vì tung tin thất_thiệt gây hoang_mang dư_luận .",9,0,1.0,0,336,1
4055,4056,596fe726c8d1eaeabf1aa97a2ef52780,"Việt_Nam có thêm 5 người liên_quan bệnh_nhân 34 mắc Covid-19 I Bản tin về virus corona 12.3.2020 Bản tin về virus corona của Báo Thanh_Niên trực_tiếp lúc 19 giờ trên < URL > , kênh YouTube Báo Thanh_Niên , facebook Báo Thanh_Niên và trang Báo Thanh_Niên trên mạng xã_hội Lotus . Các thông_tin đáng chú_ý : WHO công_bố Covid-19 là đại_dịch toàn_cầu ; các diễn_biến mới phức_tạp về dịch_bệnh tại Việt_Nam . Thông_tin mới , đầy_đủ nhất về diễn_biến của dịch_bệnh Covid-19 do chủng mới của virus corona ở trong nước và quốc_tế . # Covid 19 # corona # viruscorona # virútcorona # nCoV # viêmphổiVũHán # BảntinCorona",350,1,81.0,0,2243,1
4838,466,-7489445737900986368,Người ta lại đề_xuất bỏ hạn_ngạch xuất_khẩu rồi ông giáo ah ( đề_xuất mới nhất của Bộ Công_thương ) .,15,6,0.0,0,174,1
5060,688,4683042372121656320,[ T ] ( https : / / www.baogiaothong.vn / tong-cuc-du-lich-mong -3 - hang-hang-khong-thong-cam-vu -400 - ve-bay-mien-phi-d 467642 . html ) hông cảm cho anh nhá ! 😉,14,1,0.0,0,1221,1
4475,103,7235048511364118528,Vinhomes là ổ dịch Coron nới với hơn 60ng bị cách_ly tại nhà mà báo_chí VN giấu nhẹm đi đéo hiểu ? ! Đã có và lầng của 1Park đã bị cách_ly oàn toàn mà vẫn không tha tờ báo nào ở SG đưa tin,174,17,12.0,1,1833,1
1054,1055,8af52eeacdb7d000fdeda7a0d1937e04,"Nguyên_nhân tăng_trưởng doanh_thu trong quý 1/2020 một phần là nhờ công_ty bắt_đầu hợp_nhất kết_quả hoạt_động kinh_doanh của CTCP GTNFoods ( mã chứng_khoán GTN ) mà Vinamilk đang sở_hữu 75% vốn từ Q 1/2020 . Trong Q 1/2020 , GTNfoods đã ghi_nhận doanh_thu thuần 633 tỉ đồng và đóng_góp đáng_kể vào mức tăng_trưởng 7,9% của toàn_tập đoàn .",0,0,0.0,0,2214,1
4254,4255,d553c4370c06e856b640a4bf961b7428,"Dự_báo thời_tiết hôm_nay 13/4 : Hà_Nội mưa rét , Tây_Nguyên và Nam_Bộ mưa_rào và dông",0,0,0.0,0,3128,1
2441,2442,b720cb66f1f7a12c7a19b7b326e6e776,"Mới có gần 23 tuổi_đầu mà đã cầm lái container rồi , lại còn đâm chết người nữa . Kiểu này truy_tố hình_sự là cái chắc",6,5,1.0,0,69,2
573,574,7303ea5052df38baf86b6bdb9d5a6f46,"📸Bức ảnh này có nhiều điều để nói❤️ 😭😭😭😭😭😭😭😭😭 👉Đây là bức ảnh cuối_cùng của bác_sĩ Hadio_Ali ( bác_sĩ vừa_qua đời sau khi điều_trị cho những người bị nhiễm bởi virus Corona ở Jakarta , Indonesia ) ... 😭Đây là chuyến thăm nhà cuối_cùng của Bác_sĩ ấy . Đứng ngoài cổng và nhìn con và người vợ đang mang thai . 🙇‍♀️Điều gì sẽ ở trong tâm_trí của những đứa trẻ đó .. chúng_ta có_thể gặp nhau một lần và lại gặp nhau không❗️ 🔹Bác sĩ không muốn bất_kỳ sự tiếp_cận nào với gia_đình để tránh đi sự lây_lan của dịch_bệnh . Thật tội_nghiệp , vị Bác_sĩ đứng ở cổng nhìn vào như một người lạ . Nhưng đó lại là cuộc gặp_mặt gia_đình lần cuối_cùng . ❤️CÁM ƠN & TRÂN TRỌNG❗️ 👨‍⚕️Bác sĩ này là anh_hùng của Indonesia . Người anh_hùng đã chữa_trị cho nhiều bệnh_nhân cho đến chết . _ _ _ _ _ _ _ _ _ _ 🔌NguonFb : # LetiziaEgal # JosephPam 👀 Xem thêm ở đây : < URL > … / six-indonesian-doctors-die-from-c … Xem thêm",7100,5900,13000.0,1,1849,1
3969,3970,2f7b2b792d0400ebd0a07869771bc86e,"“ Lạnh_gáy ” trên cao_tốc Hạ_Long - Vân_Đồn BOT Biên_Cương tiền thu đủ mà đá cả trăm kg vẫn liên_tục rơi xuống mặt đường cao_tốc là sao ? Nhớ là tiêu_chuẩn cao_tốc đấy nhé , mịa rơi vào xe hoặc xe cán trúng là đi bằng tàu_ngầm luôn < URL >",21,2,0.0,0,898,1
3034,3035,383b4190873d1aa2f9b2124a286ef118,"Sáng hôm_nay ( 8/6 ) , đội cảnh_sát cơ_động kỵ_binh sẽ có màn diễu_hành trước các đại_biểu Quốc_hội tham_dự kỳ họp Quốc_hội tập_trung .",36,2,2.0,0,1025,90
685,686,3ea8c9e0bd3dd960694242fda61c8c9c,"Câu hỏi đặt ra , FLC hiện đang vỡ_nợ , cả hãng hàng_không cũng bán 1 nửa để trang_trải nợ_nần , Quyết còi rút vốn khỏi loạt công_ty thì số_phận các dự_án này ra sao ? Khi trước đó , Quyết mạnh_miệng tuyên_bố : "" sẵn_sàng bán cả dự_án "" cho nước_ngoài ? Thế khác_nào rao bán quốc_gia ?",12,2,1.0,1,279,1
2427,2428,1df9b0ae9ed764aaacc8d587f62bac6c,"Cách_ly xã_hội là một tình_huống pháp_lý không trái pháp_luật nhằm bảo_vệ sức_khoẻ , tính_mạng của nhân_dân",30,6,0.0,0,658,1
1404,1405,227a5ee2a7345d8e3de4be0725ea31c0,"Ngân_hàng nào gây khó_dễ hỗ_trợ doanh_nghiệp , chúng_tôi sẽ xử_lý ngay",3,0,0.0,0,636,1
1502,1503,512679af778f40361381b65d77ec72cd,Nữ bệnh_nhân nhiễm Covid-19 thứ 17 và Tài_Xế đang có biểu_hiện Nặng_Hơn,689,50,50.0,0,1363,17
3549,3550,4fd91733de3c216fc8b81044757df9f5,"Vào cái đêm xảy ra vụ án cướp 5 chỉ vàng ở Trảng_Bàng , Tây_Ninh , công_an xã họ khoanh vùng xem nhà ai có khung khí như nạn_nhân mô_tả là con dao . Họ nghĩ trong địa_phương có gia_đình ông Chánh có con dao vì vợ_chồng ông này bán bánh_mì . Chỉ có tình tiết đó thôi mà họ kéo tới bắt ông Chánh về đánh . Đánh dữ_dội lắm nhưng ổng cứ khóc rằng ổng không có ăn cướp của ai hết . Công_an xã lôi ổng ra ngoài đồng vắng , lấy súng K54 chĩa vô màng_tang ổng , nói rằng nếu nhận tội thì cho sống , không nhận tội thì bắn bỏ luôn . Ông sợ chết nên phải nhận tội .",18,2,2.0,1,1343,6
3477,3478,67140ae857b5efe305e280cd5137f0d7,"CORONA , KHÓ MÀ KHÔNG KHÓ Virus gây cúm sẽ hành_ta sốt 7 ngày , trước đó ủ_bệnh cũng khoảng 4 ngày . Nếu thời_gian sốt 7 ngày mà ta không chết thì virus tự mất . Nghĩa_là cơ_thể ta cần 7 ngày để thiết_lập một hệ_miễn_dịch với virus gây cúm . Ta không có thuốc giết virus gây cúm , nhưng đừng để chết thì cơ_thể ta sẽ giết chúng . Corona này cũng vậy , miễn_sao ta đừng để chết trong vòng 24 ngày thì cơ_thể ta sẽ thiết_lập xong hệ_miễn_dịch tiêu_diệt được corona . Phổi bị viêm , bị mất chứ ... c năng hoạt_động , làm ta bị ngạt thở và chết vì ngạt thở . Nếu ta cầm_cự giữ cho phổi hoạt_động lây_lất qua 24 ngày thì virus corona sẽ bị cơ_thể ta tiêu_diệt . Để có_thể cầm_cự được thì ta phải tập_luyện tích_cực , uống địa long và đặc_biệt là uống nước sả luộc suốt cả ngày . Sả là vị thuốc có tính trợ phổi , sẽ giúp phổi không bị tê_liệt khi bị virus corona tấn_công . Uống nước sả cả ngày , uống no luôn . Tránh những hoạt_động hay ăn_uống làm mất_sức , làm suy_yếu cơ_thể , để giúp cho cơ_thể có đủ thời_gian thiết_lập hệ_thống miễn_dịch đánh lại virus corona . Từ bây_giờ cứ coi như mình đã dính corona , và đi vào liệu_trình giữ phổi 24 ngày không bị tê_liệt . ST Xem thêm",227,13,203.0,1,1677,1
1573,1574,6461e748ae05e95f53c2b07fc77cb647,"Quyết_định của McLaren nhiều khả_năng tác_động đến BTC F1 xung_quanh việc có nên tiếp_tục chặng đua ở Úc trước sự bùng_phát dịch Covid-19 . Trước đó , chặng đua thứ hai tại Bahrain đã quyết_định “ cấm_cửa ” khán_giả do lo_ngại dịch_bệnh , trong khi một_số nguồn tin rò_rỉ khả_năng hoãn chặng 3 tại Hà_Nội ( Việt_Nam ) vào ngày 5.4 . # thethao # đuaxecôngthức 1 # F 1 # Covid _ 19 # SARS _ CoV _ 2 # Úc",97,1,15.0,0,1625,65
4159,4160,56601deccced7040519d24e530e378bc,"Công_bố mới_đây ngày 23/04/2020 của Đại_học Oxford chỉ ra rằng Việt_Nam là nước có đủ điều_kiện nhất để gỡ bỏ "" giãn cách xã_hội "" . Các yếu_tố được đưa ra xem_xét ở đây bao_gồm : Cases controlled : Khả_năng kiểm_soát các ca lây_nhiễm . Test , trace , isolate : Khả_năng test , theo dấu lây_nhiễm và các biện_pháp cách_ly . Manage imported cases : Khả_năng kiểm_soát các ca bệnh "" nhập_khẩu "" từ nước_ngoài về . Community understanding : Mức_độ thấu_hiểu và chung tay của cộng_đồng chống dịch . Xem bản báo_cáo đầy_đủ của Oxford tại : < URL >",1,0,0.0,0,1443,11
